date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-23,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-24,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-25,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-26,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-27,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-28,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-29,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-30,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-01-31,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-09,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-10,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-11,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-12,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-13,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-14,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-15,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-16,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-17,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-18,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-19,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-20,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-21,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-22,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-23,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-24,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-25,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-26,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-27,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-28,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-29,10001,Kent,DE,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-01,10001,Kent,DE,0,0,,,,,,1.78571,1.19048,2.67857,1.78571,1.19048,2.67857,9.8775e-06,6.585e-06,1.48163e-05,1.78571,1.19048,2.67857,9.8775e-06,6.585e-06,1.48163e-05
2020-03-02,10001,Kent,DE,0,0,,,,,,4.32143,2.88095,6.48214,6.10714,4.07143,9.16071,3.37811e-05,2.25207e-05,5.06716e-05,6.10714,4.07143,9.16071,3.37811e-05,2.25207e-05,5.06716e-05
2020-03-03,10001,Kent,DE,0,0,,,,,,5.61905,3.74603,8.42857,11.7262,7.81746,17.5893,6.48623e-05,4.32415e-05,9.72934e-05,11.7262,7.81746,17.5893,6.48623e-05,4.32415e-05,9.72934e-05
2020-03-04,10001,Kent,DE,0,0,,,,,,6.17857,4.11905,9.26786,17.9048,11.9365,26.8571,9.90384e-05,6.60256e-05,0.000148558,17.9048,11.9365,26.8571,9.90384e-05,6.60256e-05,0.000148558
2020-03-05,10001,Kent,DE,0,0,,,,,,6.44286,4.29524,9.66429,24.3476,16.2317,36.5214,0.000134676,8.97843e-05,0.000202015,24.3476,16.2317,36.5214,0.000134676,8.97843e-05,0.000202015
